apps/erpnext/erpnext/accounts/print_format/payment_receipt_voucher/payment_receipt_voucher.html +9,Received From,Erhalten von
DocType: Features Setup,Exports,Exporte
DocType: Lead,Converted,umgewandelt
DocType: Item,Has Serial No,Hat Seriennummer
apps/erpnext/erpnext/hr/doctype/expense_claim/expense_claim.py +16,{0}: From {0} for {1},{0}: Von {0} für {1}
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.py +149,Row #{0}: Set Supplier for item {1},Zeile #{0}: Lieferanten für Artikel {1} einstellen
apps/erpnext/erpnext/stock/doctype/item/item.py +105,Website Image {0} attached to Item {1} cannot be found,"Das Webseiten-Bild {0}, das an Artikel {1} angehängt wurde, kann nicht gefunden werden"
DocType: Issue,Content Type,Inhaltstyp
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +17,Computer,Rechner
DocType: Item,List this Item in multiple groups on the website.,Diesen Artikel in mehreren Gruppen auf der Webseite auflisten.
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +285,Please check Multi Currency option to allow accounts with other currency,"Bitte die Option ""Unterschiedliche Währungen"" aktivieren um Konten mit anderen Währungen zu erlauben"
apps/erpnext/erpnext/manufacturing/doctype/bom/bom.py +62,Item: {0} does not exist in the system,Artikel: {0} ist nicht im System vorhanden
apps/erpnext/erpnext/accounts/doctype/account/account.py +88,You are not authorized to set Frozen value,Sie haben keine Berechtigung gesperrte Werte zu setzen
DocType: Payment Reconciliation,Get Unreconciled Entries,Nicht zugeordnete Buchungen aufrufen
DocType: Cost Center,Budgets,Budgets
apps/erpnext/erpnext/public/js/setup_wizard.js +144,What does it do?,Unternehmenszweck
DocType: Delivery Note,To Warehouse,An Lager
apps/erpnext/erpnext/accounts/doctype/cost_center/cost_center.py +45,Account {0} has been entered more than once for fiscal year {1},Konto {0} wurde mehr als einmal für das Geschäftsjahr {1} erfasst
,Average Commission Rate,Durchschnittlicher Provisionssatz
apps/erpnext/erpnext/stock/doctype/item/item.py +347,'Has Serial No' can not be 'Yes' for non-stock item,"""Hat Seriennummer"" kann bei Nicht-Lagerartikeln nicht ""Ja"" sein"
apps/erpnext/erpnext/hr/doctype/attendance/attendance.py +34,Attendance can not be marked for future dates,Die Anwesenheit kann nicht für zukünftige Termine markiert werden
DocType: Pricing Rule,Pricing Rule Help,Hilfe zur Preisregel
DocType: Purchase Taxes and Charges,Account Head,Kontobezeichnung
apps/erpnext/erpnext/config/stock.py +79,Update additional costs to calculate landed cost of items,Zusatzkosten aktualisieren um die Einstandskosten des Artikels zu kalkulieren
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +111,Electrical,Elektro
DocType: Stock Entry,Total Value Difference (Out - In),Gesamt-Wertdifferenz (Aus - Ein)
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +304,Row {0}: Exchange Rate is mandatory,Row {0}: Wechselkurs ist obligatorisch
apps/erpnext/erpnext/setup/doctype/sales_person/sales_person.py +27,User ID not set for Employee {0},Benutzer-ID ist für Mitarbeiter {0} nicht eingegeben
apps/erpnext/erpnext/support/doctype/maintenance_visit/maintenance_visit.js +30,From Warranty Claim,Von Garantieantrag
DocType: Stock Entry,Default Source Warehouse,Standard-Ausgangslager
DocType: Item,Customer Code,Kunden-Nr.
apps/erpnext/erpnext/selling/report/customers_not_buying_since_long_time/customers_not_buying_since_long_time.py +72,Days Since Last Order,Tage seit dem letzten Auftrag
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py +300,Debit To account must be a Balance Sheet account,Sollkonto muss ein Bilanzkonto sein
DocType: Buying Settings,Naming Series,Nummernkreis
DocType: Leave Block List,Leave Block List Name,Name der Urlaubssperrenliste
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +32,Stock Assets,Wertpapiere
apps/erpnext/erpnext/hr/doctype/process_payroll/process_payroll.js +29,Do you really want to Submit all Salary Slip for month {0} and year {1},Wollen Sie wirklich alle Gehaltsabrechnungen für den Monat {0} und das Jahr {1} übertragen
apps/erpnext/erpnext/crm/doctype/newsletter_list/newsletter_list.js +8,Import Subscribers,Import-Abonnenten
DocType: Target Detail,Target Qty,Zielmenge
DocType: Attendance,Present,Anwesend
apps/erpnext/erpnext/stock/doctype/packing_slip/packing_slip.py +35,Delivery Note {0} must not be submitted,Lieferschein {0} darf nicht übertragen werden
DocType: Notification Control,Sales Invoice Message,Mitteilung zur Ausgangsrechnung
apps/erpnext/erpnext/accounts/doctype/period_closing_voucher/period_closing_voucher.py +27,Closing Account {0} must be of type Liability / Equity,Abschlußkonto {0} muss vom Typ Verbindlichkeiten/Eigenkapital sein
DocType: Authorization Rule,Based On,Basiert auf
DocType: Sales Order Item,Ordered Qty,Bestellte Menge
apps/erpnext/erpnext/stock/doctype/item/item.py +581,Item {0} is disabled,Artikel {0} ist deaktiviert
DocType: Stock Settings,Stock Frozen Upto,Bestand gesperrt bis
apps/erpnext/erpnext/controllers/recurring_document.py +163,Period From and Period To dates mandatory for recurring {0},Ab-Zeitraum und Bis-Zeitraum sind zwingend erforderlich für wiederkehrende {0}
apps/erpnext/erpnext/config/projects.py +13,Project activity / task.,Projektaktivität/Aufgabe
apps/erpnext/erpnext/config/hr.py +65,Generate Salary Slips,Gehaltsabrechnungen generieren
apps/erpnext/erpnext/accounts/doctype/pricing_rule/pricing_rule.py +41,"Buying must be checked, if Applicable For is selected as {0}","Einkauf muss ausgewählt sein, wenn ""Anwenden auf"" auf {0} gesetzt wurde"
apps/erpnext/erpnext/setup/doctype/authorization_rule/authorization_rule.py +40,Discount must be less than 100,Discount muss kleiner als 100 sein
DocType: Purchase Invoice,Write Off Amount (Company Currency),Abschreibungs-Betrag (Firmenwährung)
apps/erpnext/erpnext/stock/doctype/item/item.py +415,Row #{0}: Please set reorder quantity,Zeile #{0}: Bitte Nachbestellmenge angeben
DocType: Landed Cost Voucher,Landed Cost Voucher,Beleg über Einstandskosten
apps/erpnext/erpnext/hr/doctype/process_payroll/process_payroll.py +55,Please set {0},Bitte {0} setzen
DocType: Purchase Invoice,Repeat on Day of Month,Wiederholen an Tag des Monats
DocType: Offer Letter,Offer Letter Terms,Gültigkeit des Angebotsschreibens
DocType: Features Setup,To track any installation or commissioning related work after sales,"Wird verwendet, um eine Installation oder eine mit Kommissionierung verbundene Arbeit nach dem Verkauf nachzuverfolgen"
DocType: Project,Estimated Costing,Geschätzte Kosten
DocType: Purchase Invoice Advance,Journal Entry Detail No,Buchungsjournal-Detail-Nr.
DocType: Employee External Work History,Salary,Gehalt
DocType: Serial No,Delivery Document Type,Lieferdokumententyp
DocType: Process Payroll,Submit all salary slips for the above selected criteria,Alle Gehaltsabrechnungen für die oben gewählten Kriterien übertragen
apps/erpnext/erpnext/hub_node/doctype/hub_settings/hub_settings.py +93,{0} Items synced,{0} Artikel synchronisiert
DocType: Sales Order,Partly Delivered,Teilweise geliefert
DocType: Sales Invoice,Existing Customer,Bestehender Kunde
DocType: Email Digest,Receivables,Forderungen
DocType: Customer,Additional information regarding the customer.,Zusätzliche Informationen bezüglich des Kunden.
DocType: Quality Inspection Reading,Reading 5,Ablesewert 5
DocType: Purchase Order,"Enter email id separated by commas, order will be mailed automatically on particular date",E-Mail-ID durch Kommas getrennt eingeben; Bestellung wird automatisch an einem bestimmten Datum abgeschickt
apps/erpnext/erpnext/crm/doctype/lead/lead.py +37,Campaign Name is required,Kampagnenname ist erforderlich
DocType: Maintenance Visit,Maintenance Date,Wartungsdatum
DocType: Purchase Receipt Item,Rejected Serial No,Abgelehnte Seriennummer
apps/erpnext/erpnext/crm/doctype/newsletter_list/newsletter_list.js +40,New Newsletter,Neuer Newsletter
apps/erpnext/erpnext/support/doctype/maintenance_schedule/maintenance_schedule.py +157,Start date should be less than end date for Item {0},Startdatum sollte für den Artikel {0} vor dem Enddatum liegen
DocType: Item,"Example: ABCD.##### If series is set and Serial No is not mentioned in transactions, then automatic serial number will be created based on this series. If you always want to explicitly mention Serial Nos for this item. leave this blank.","Wenn Sie ABCD.##### eingeben, wird es eine fortlaufende Nummerierung geben (Erste Lieferung ABCD.00001, usw.). Falls Sie das Eingabefeld leer lassen, wird für jede Lieferung eine Seriennummer verlangt."
DocType: Upload Attendance,Upload Attendance,Anwesenheit hochladen
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.js +119,BOM and Manufacturing Quantity are required,Stückliste und Fertigungsmenge werden benötigt
apps/erpnext/erpnext/accounts/report/accounts_payable/accounts_payable.js +44,Ageing Range 2,Alter Bereich 2
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.js +446,Amount,Betrag
apps/erpnext/erpnext/manufacturing/doctype/bom_replace_tool/bom_replace_tool.py +21,BOM replaced,Stückliste ersetzt
,Sales Analytics,Vertriebsanalyse
DocType: Manufacturing Settings,Manufacturing Settings,Fertigungseinstellungen
apps/erpnext/erpnext/config/setup.py +56,Setting up Email,E-Mail einrichten
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.py +90,Please enter default currency in Company Master,Bitte die Standardwährung in die Firmenstammdaten eingeben
DocType: Stock Entry Detail,Stock Entry Detail,Lagerbuchungsdetail
apps/erpnext/erpnext/setup/doctype/email_digest/email_digest.py +101,Daily Reminders,Tägliche Erinnerungen
apps/erpnext/erpnext/accounts/doctype/tax_rule/tax_rule.py +82,Tax Rule Conflicts with {0},Steuer-Regel steht in Konflikt mit {0}
apps/erpnext/erpnext/accounts/page/accounts_browser/accounts_browser.js +210,New Account Name,Neuer Kontoname
DocType: Purchase Invoice Item,Raw Materials Supplied Cost,Kosten gelieferter Rohmaterialien
DocType: Selling Settings,Settings for Selling Module,Einstellungen für das Vertriebsmodul
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +73,Customer Service,Kundenservice
DocType: Item,Thumbnail,Thumbnail
DocType: Item Customer Detail,Item Customer Detail,kundenspezifisches Artikeldetail
apps/erpnext/erpnext/crm/doctype/newsletter/newsletter.py +147,Confirm Your Email,Email-Adresse bestätigen
apps/erpnext/erpnext/config/hr.py +53,Offer candidate a Job.,Einem Bewerber einen Arbeitsplatz anbieten
DocType: Notification Control,Prompt for Email on Submission of,E-Mail anregen bei der Übertragung von
apps/erpnext/erpnext/hr/doctype/leave_allocation/leave_allocation.py +81,Total allocated leaves are more than days in the period,Die Gesamtmenge des beantragten Urlaubs übersteigt die Tage in der Periode
apps/erpnext/erpnext/stock/doctype/stock_ledger_entry/stock_ledger_entry.py +70,Item {0} must be a stock Item,Artikel {0} muss ein Lagerartikel sein
DocType: Manufacturing Settings,Default Work In Progress Warehouse,Standard-Fertigungslager
apps/erpnext/erpnext/config/accounts.py +107,Default settings for accounting transactions.,Standardeinstellungen für Buchhaltungstransaktionen
apps/erpnext/erpnext/stock/doctype/material_request/material_request.py +59,Expected Date cannot be before Material Request Date,Voraussichtliches Datum kann nicht vor dem Datum der Materialanfrage liegen
apps/erpnext/erpnext/stock/get_item_details.py +125,Item {0} must be a Sales Item,Artikel {0} muss ein Verkaufsartikel sein
apps/erpnext/erpnext/stock/get_item_details.py +249,Item Price added for {0} in Price List {1},Der Preis fur Artikel {0} wurde in die Preisliste {1} hinzugefügt.
DocType: Naming Series,Update Series Number,Seriennummer aktualisieren
DocType: Account,Equity,Eigenkapital
DocType: Sales Order,Printing Details,Druckdetails
DocType: Task,Closing Date,Abschlussdatum
DocType: Sales Order Item,Produced Quantity,Produzierte Menge
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +84,Engineer,Ingenieur
apps/erpnext/erpnext/stock/report/bom_search/bom_search.js +38,Search Sub Assemblies,Unterbaugruppen suchen
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py +380,Item Code required at Row No {0},Artikelnummer wird in Zeile {0} benötigt
DocType: Sales Partner,Partner Type,Partnertyp
DocType: Purchase Taxes and Charges,Actual,Tatsächlich
DocType: Authorization Rule,Customerwise Discount,Kundenspezifischer Rabatt
DocType: Purchase Invoice,Against Expense Account,Zu Aufwandskonto
DocType: Production Order,Production Order,Fertigungsauftrag
apps/erpnext/erpnext/stock/doctype/delivery_note/delivery_note.py +263,Installation Note {0} has already been submitted,Installationshinweis {0} wurde bereits übertragen
DocType: Quotation Item,Against Docname,Zu Dokumentenname
DocType: SMS Center,All Employee (Active),Alle Mitarbeiter (Aktiv)
apps/erpnext/erpnext/setup/doctype/email_digest/email_digest.js +9,View Now,Jetzt ansehen
DocType: Purchase Invoice,Select the period when the invoice will be generated automatically,"Bitte Zeitraum auswählen, zu dem die Rechnung automatisch erstellt werden soll."
DocType: BOM,Raw Material Cost,Rohmaterialkosten
DocType: Item,Re-Order Level,Meldebestand
DocType: Production Planning Tool,Enter items and planned qty for which you want to raise production orders or download raw materials for analysis.,"Geben Sie die Posten und die geplante Menge ein, für die Sie Fertigungsaufträge erstellen möchten, oder laden Sie die Rohmaterialien für die Analyse herunter."
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +57,Part-time,Teilzeit
apps/erpnext/erpnext/setup/doctype/naming_series/naming_series.py +56,Series Updated,Serie aktualisiert
apps/erpnext/erpnext/accounts/doctype/account/account.py +141,Report Type is mandatory,Berichtstyp ist zwingend erforderlich
DocType: Item,Serial Number Series,Serie der Seriennummer
apps/erpnext/erpnext/buying/doctype/purchase_common/purchase_common.py +69,Warehouse is mandatory for stock Item {0} in row {1},Angabe des Lagers ist für Lagerartikel {0} in Zeile {1} zwingend erfoderlich
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +45,Retail & Wholesale,Einzel- & Großhandel
DocType: Issue,First Responded On,Zuerst geantwortet auf
DocType: Website Item Group,Cross Listing of Item in multiple groups,Kreuzweise Auflistung des Artikels in mehreren Gruppen
apps/erpnext/erpnext/public/js/setup_wizard.js +101,The First User: You,Der erste Benutzer: Sie selbst!
apps/erpnext/erpnext/accounts/doctype/fiscal_year/fiscal_year.py +48,Fiscal Year Start Date and Fiscal Year End Date are already set in Fiscal Year {0},Start- und Enddatum des Geschäftsjahres sind für das Geschäftsjahr {0} bereits gesetzt
apps/erpnext/erpnext/accounts/doctype/payment_reconciliation/payment_reconciliation.py +119,Successfully Reconciled,Erfolgreich abgestimmt
DocType: Production Order,Planned End Date,Geplantes Enddatum
apps/erpnext/erpnext/config/stock.py +43,Where items are stored.,Ort an dem Artikel gelagert werden
DocType: Tax Rule,Validity,Gültigkeit
apps/erpnext/erpnext/accounts/report/accounts_receivable/accounts_receivable.html +19,Invoiced Amount,Rechnungsbetrag
DocType: Attendance,Attendance,Anwesenheit
DocType: BOM,Materials,Materialien
DocType: Leave Block List,"If not checked, the list will have to be added to each Department where it has to be applied.","Wenn deaktiviert, muss die Liste zu jeder Abteilung, für die sie gelten soll, hinzugefügt werden."
